# time=0
4.1625 2 0
4.1875 2 0
4.2125 2 0
4.2375 2 0
4.2625 2 0
4.2875 2 0
4.3125 2 0
4.3375 2 0
4.3625 2 0
4.3875 2 0
4.4125 2 0
4.4375 2 0
4.4625 2 0
4.4875 2 0
4.5125 2 0
4.5375 2 0
4.5625 2 0
4.5875 2 0
4.6125 2 0
4.6375 2 0
4.6625 2 0
4.6875 2 0
4.7125 2 0
4.7375 2 0
4.7625 2 0
4.7875 2 0
4.8125 2 0
4.8375 2 0
4.8625 2 0
4.8875 2 0
4.9125 2 0
4.9375 2 0
4.9625 2 0
4.9875 2 0
5.0125 1 0
5.0375 1 0
5.0625 1 0
5.0875 1 0
5.1125 1 0
5.1375 1 0
5.1625 1 0
5.1875 1 0
5.2125 1 0
5.2375 1 0
5.2625 1 0
5.2875 1 0
5.3125 1 0
5.3375 1 0
5.3625 1 0
5.3875 1 0
5.4125 1 0
5.4375 1 0
5.4625 1 0
5.4875 1 0
5.5125 1 0
5.5375 1 0
5.5625 1 0
5.5875 1 0
5.6125 1 0
5.6375 1 0
5.6625 1 0
5.6875 1 0
5.7125 1 0
5.7375 1 0
5.7625 1 0
5.7875 1 0
5.8125 1 0
5.8375 1 0
5.8625 1 0
5.8875 1 0
5.9125 1 0
5.9375 1 0
5.9625 1 0
5.9875 1 0
6.0125 1 0
6.0375 1 0
6.0625 1 0
6.0875 1 0
6.1125 1 0
6.1375 1 0
6.1625 1 0
6.1875 1 0
6.2125 1 0
6.2375 1 0
6.2625 1 0
6.2875 1 0
6.3125 1 0
6.3375 1 0
6.3625 1 0
6.3875 1 0
6.4125 1 0
6.4375 1 0
6.4625 1 0
6.4875 1 0
6.5125 1 0
6.5375 1 0
6.5625 1 0
6.5875 1 0
6.6125 1 0
6.6375 1 0
6.6625 1 0
6.6875 1 0
6.7125 1 0
6.7375 1 0
6.7625 1 0
6.7875 1 0
6.8125 1 0
6.8375 1 0
6.8625 1 0
6.8875 1 0
6.9125 1 0
6.9375 1 0
6.9625 1 0
6.9875 1 0
7.0125 1 0
7.0375 1 0
7.0625 1 0
7.0875 1 0
7.1125 1 0
7.1375 1 0
7.1625 1 0
7.1875 1 0
7.2125 1 0
7.2375 1 0
7.2625 1 0
7.2875 1 0
7.3125 1 0
7.3375 1 0
7.3625 1 0
7.3875 1 0
7.4125 1 0
7.4375 1 0
7.4625 1 0
7.4875 1 0
7.5125 1 0
7.5375 1 0
7.5625 1 0
7.5875 1 0
7.6125 1 0
7.6375 1 0
7.6625 1 0
7.6875 1 0
7.7125 1 0
7.7375 1 0
7.7625 1 0
7.7875 1 0
7.8125 1 0
7.8375 1 0
7.8625 1 0
7.8875 1 0
7.9125 1 0
7.9375 1 0
7.9625 1 0
7.9875 1 0
8.0125 1 0
8.0375 1 0
8.0625 1 0
8.0875 1 0
8.1125 1 0
8.1375 1 0
8.1625 1 0
8.1875 1 0
8.2125 1 0
8.2375 1 0
8.2625 1 0
8.2875 1 0
8.3125 1 0
8.3375 1 0
8.3625 1 0
8.3875 1 0
8.4125 1 0
8.4375 1 0
8.4625 1 0
8.4875 1 0
8.5125 1 0
8.5375 1 0
8.5625 1 0
8.5875 1 0
8.6125 1 0
8.6375 1 0
8.6625 1 0
8.6875 1 0
8.7125 1 0
8.7375 1 0
8.7625 1 0
8.7875 1 0
8.8125 1 0
8.8375 1 0
8.8625 1 0
8.8875 1 0
8.9125 1 0
8.9375 1 0
8.9625 1 0
8.9875 1 0
9.0125 1 0
9.0375 1 0
9.0625 1 0
9.0875 1 0
9.1125 1 0
9.1375 1 0
9.1625 1 0
9.1875 1 0
9.2125 1 0
9.2375 1 0
9.2625 1 0
9.2875 1 0
9.3125 1 0
9.3375 1 0
9.3625 1 0
9.3875 1 0
9.4125 1 0
9.4375 1 0
9.4625 1 0
9.4875 1 0
9.5125 1 0
9.5375 1 0
9.5625 1 0
9.5875 1 0
9.6125 1 0
9.6375 1 0
9.6625 1 0
9.6875 1 0
9.7125 1 0
9.7375 1 0
9.7625 1 0
9.7875 1 0
9.8125 1 0
9.8375 1 0
9.8625 1 0
9.8875 1 0
9.9125 1 0
9.9375 1 0
9.9625 1 0
9.9875 1 0

# time=0.22253
0.0125 1.45309 -1.30493
0.0375 1.45307 -1.30503
0.0625 1.45305 -1.30514
0.0875 1.45302 -1.30525
0.1125 1.45299 -1.30539
0.1375 1.45294 -1.30554
0.1625 1.45289 -1.30571
0.1875 1.45283 -1.30591
0.2125 1.45276 -1.30614
0.2375 1.45268 -1.30636
0.2625 1.45264 -1.30651
0.2875 1.45271 -1.30637
0.3125 1.45304 -1.30554
0.3375 1.4539 -1.30335
0.3625 1.45563 -1.29889
0.3875 1.45866 -1.29105
0.4125 1.46341 -1.27877
0.4375 1.47021 -1.26124
0.4625 1.47922 -1.23803
0.4875 1.4905 -1.2091
0.5125 1.50392 -1.1748
0.5375 1.51931 -1.13566
0.5625 1.53645 -1.09233
0.5875 1.55509 -1.04547
0.6125 1.57501 -0.995697
0.6375 1.59601 -0.943562
0.6625 1.61792 -0.889537
0.6875 1.6406 -0.834024
0.7125 1.6639 -0.777367
0.7375 1.68771 -0.719868
0.7625 1.71194 -0.661794
0.7875 1.73647 -0.603397
0.8125 1.76121 -0.544927
0.8375 1.78603 -0.486647
0.8625 1.81082 -0.428853
0.8875 1.83542 -0.371898
0.9125 1.85962 -0.316215
0.9375 1.88318 -0.262358
0.9625 1.90576 -0.211035
0.9875 1.92696 -0.163146
1.0125 1.94624 -0.119797
1.0375 1.96302 -0.082241
1.0625 1.97671 -0.0516974
1.0875 1.98693 -0.0289785
1.1125 1.99367 -0.0140214
1.1375 1.99746 -0.00563121
1.1625 1.99919 -0.0017873
1.1875 1.99981 -0.000418273
1.2125 1.99997 -6.40263e-05
1.2375 2 -4.8058e-06
1.2625 2 0
1.2875 2 0
1.3125 2 0
1.3375 2 0
1.3625 2 0
1.3875 2 0
1.4125 2 0
1.4375 2 0
1.4625 2 0
1.4875 2 0
1.5125 2 0
1.5375 2 0
1.5625 2 0
1.5875 2 0
1.6125 2 0
1.6375 2 0
1.6625 2 0
1.6875 2 0
1.7125 2 0
1.7375 2 0
1.7625 2 0
1.7875 2 0
1.8125 2 0
1.8375 2 0
1.8625 2 0
1.8875 2 0
1.9125 2 0
1.9375 2 0
1.9625 2 0
1.9875 2 0
2.0125 2 0
2.0375 2 0
2.0625 2 0
2.0875 2 0
2.1125 2 0
2.1375 2 0
2.1625 2 0
2.1875 2 0
2.2125 2 0
2.2375 2 0
2.2625 2 0
2.2875 2 0
2.3125 2 0
2.3375 2 0
2.3625 2 0
2.3875 2 0
2.4125 2 0
2.4375 2 0
2.4625 2 0
2.4875 2 0
2.5125 2 0
2.5375 2 0
2.5625 2 0
2.5875 2 0
2.6125 2 0
2.6375 2 0
2.6625 2 0
2.6875 2 0
2.7125 2 0
2.7375 2 0
2.7625 2 0
2.7875 2 0
2.8125 2 0
2.8375 2 0
2.8625 2 0
2.8875 2 0
2.9125 2 0
2.9375 2 0
2.9625 2 0
2.9875 2 0
3.0125 2 0
3.0375 2 0
3.0625 2 0
3.0875 2 0
3.1125 2 0
3.1375 2 0
3.1625 2 0
3.1875 2 0
3.2125 2 0
3.2375 2 0
3.2625 2 0
3.2875 2 0
3.3125 2 0
3.3375 2 0
3.3625 2 0
3.3875 2 0
3.4125 2 0
3.4375 2 0
3.4625 2 0
3.4875 2 0
3.5125 2 0
3.5375 2 0
3.5625 2 0
3.5875 2 0
3.6125 2 0
3.6375 2 0
3.6625 2 0
3.6875 2 0
3.7125 2 0
3.7375 2 0
3.7625 2 4.8058e-06
3.7875 1.99997 6.40263e-05
3.8125 1.99981 0.000418273
3.8375 1.99919 0.0017873
3.8625 1.99746 0.00563121
3.8875 1.99367 0.0140214
3.9125 1.98693 0.0289785
3.9375 1.97671 0.0516974
3.9625 1.96302 0.082241
3.9875 1.94624 0.119797
4.0125 1.92696 0.163146
4.0375 1.90576 0.211035
4.0625 1.88318 0.262358
4.0875 1.85962 0.316215
4.1125 1.83542 0.371898
4.1375 1.81082 0.428853
4.1625 1.78603 0.486647
4.1875 1.76121 0.544927
4.2125 1.73647 0.603397
4.2375 1.71194 0.661794
4.2625 1.68771 0.719868
4.2875 1.6639 0.777367
4.3125 1.6406 0.834024
4.3375 1.61792 0.889537
4.3625 1.59601 0.943562
4.3875 1.57501 0.995697
4.4125 1.55509 1.04547
4.4375 1.53645 1.09233
4.4625 1.51931 1.13566
4.4875 1.50392 1.1748
4.5125 1.4905 1.2091
4.5375 1.47922 1.23803
4.5625 1.47021 1.26124
4.5875 1.46341 1.27877
4.6125 1.45866 1.29105
4.6375 1.45563 1.29889
4.6625 1.4539 1.30335
4.6875 1.45304 1.30554
4.7125 1.45271 1.30637
4.7375 1.45264 1.30651
4.7625 1.45268 1.30636
4.7875 1.45276 1.30614
4.8125 1.45283 1.30591
4.8375 1.45289 1.30571
4.8625 1.45294 1.30554
4.8875 1.45299 1.30539
4.9125 1.45302 1.30525
4.9375 1.45305 1.30514
4.9625 1.45307 1.30503
4.9875 1.45309 1.30493
5.0125 1.4531 1.30484
5.0375 1.45311 1.30476
5.0625 1.45312 1.30468
5.0875 1.45313 1.30461
5.1125 1.45313 1.30454
5.1375 1.45313 1.30447
5.1625 1.45313 1.30441
5.1875 1.45313 1.30434
5.2125 1.45313 1.30428
5.2375 1.45312 1.30422
5.2625 1.45312 1.30416
5.2875 1.45311 1.3041
5.3125 1.4531 1.30404
5.3375 1.45308 1.30397
5.3625 1.45307 1.30391
5.3875 1.45306 1.30385
5.4125 1.45304 1.30378
5.4375 1.45302 1.30371
5.4625 1.453 1.30364
5.4875 1.45298 1.30356
5.5125 1.45295 1.30348
5.5375 1.45292 1.3034
5.5625 1.45289 1.3033
5.5875 1.45286 1.30321
5.6125 1.45282 1.3031
5.6375 1.45278 1.30299
5.6625 1.45274 1.30286
5.6875 1.45269 1.30272
5.7125 1.45263 1.30256
5.7375 1.45256 1.30239
5.7625 1.45248 1.30218
5.7875 1.45238 1.30191
5.8125 1.45217 1.30136
5.8375 1.45124 1.29895
5.8625 1.44575 1.28462
5.8875 1.41971 1.21654
5.9125 1.33874 0.999855
5.9375 1.18889 0.577801
5.9625 1.05908 0.184924
5.9875 1.0119 0.0372987
6.0125 1.00203 0.00636892
6.0375 1.00033 0.00102342
6.0625 1.00005 0.000155455
6.0875 1.00001 2.18321e-05
6.1125 1 2.74666e-06
6.1375 1 2.97653e-07
6.1625 1 2.6418e-08
6.1875 1 1.7863e-09
6.2125 1 8.13068e-11
6.2375 1 1.86049e-12
6.2625 1 0
6.2875 1 0
6.3125 1 0
6.3375 1 0
6.3625 1 0
6.3875 1 0
6.4125 1 0
6.4375 1 0
6.4625 1 0
6.4875 1 0
6.5125 1 0
6.5375 1 0
6.5625 1 0
6.5875 1 0
6.6125 1 0
6.6375 1 0
6.6625 1 0
6.6875 1 0
6.7125 1 0
6.7375 1 0
6.7625 1 0
6.7875 1 0
6.8125 1 0
6.8375 1 0
6.8625 1 0
6.8875 1 0
6.9125 1 0
6.9375 1 0
6.9625 1 0
6.9875 1 0
7.0125 1 0
7.0375 1 0
7.0625 1 0
7.0875 1 0
7.1125 1 0
7.1375 1 0
7.1625 1 0
7.1875 1 0
7.2125 1 0
7.2375 1 0
7.2625 1 0
7.2875 1 0
7.3125 1 0
7.3375 1 0
7.3625 1 0
7.3875 1 0
7.4125 1 0
7.4375 1 0
7.4625 1 0
7.4875 1 0
7.5125 1 0
7.5375 1 0
7.5625 1 0
7.5875 1 0
7.6125 1 0
7.6375 1 0
7.6625 1 0
7.6875 1 0
7.7125 1 0
7.7375 1 0
7.7625 1 0
7.7875 1 0
7.8125 1 0
7.8375 1 0
7.8625 1 0
7.8875 1 0
7.9125 1 0
7.9375 1 0
7.9625 1 0
7.9875 1 0
8.0125 1 0
8.0375 1 0
8.0625 1 0
8.0875 1 0
8.1125 1 0
8.1375 1 0
8.1625 1 0
8.1875 1 0
8.2125 1 0
8.2375 1 0
8.2625 1 0
8.2875 1 0
8.3125 1 0
8.3375 1 0
8.3625 1 0
8.3875 1 0
8.4125 1 0
8.4375 1 0
8.4625 1 0
8.4875 1 0
8.5125 1 0
8.5375 1 0
8.5625 1 0
8.5875 1 0
8.6125 1 0
8.6375 1 0
8.6625 1 0
8.6875 1 0
8.7125 1 0
8.7375 1 0
8.7625 1 -1.86049e-12
8.7875 1 -8.13068e-11
8.8125 1 -1.7863e-09
8.8375 1 -2.6418e-08
8.8625 1 -2.97653e-07
8.8875 1 -2.74666e-06
8.9125 1.00001 -2.18321e-05
8.9375 1.00005 -0.000155455
8.9625 1.00033 -0.00102342
8.9875 1.00203 -0.00636892
9.0125 1.0119 -0.0372987
9.0375 1.05908 -0.184924
9.0625 1.18889 -0.577801
9.0875 1.33874 -0.999855
9.1125 1.41971 -1.21654
9.1375 1.44575 -1.28462
9.1625 1.45124 -1.29895
9.1875 1.45217 -1.30136
9.2125 1.45238 -1.30191
9.2375 1.45248 -1.30218
9.2625 1.45256 -1.30239
9.2875 1.45263 -1.30256
9.3125 1.45269 -1.30272
9.3375 1.45274 -1.30286
9.3625 1.45278 -1.30299
9.3875 1.45282 -1.3031
9.4125 1.45286 -1.30321
9.4375 1.45289 -1.3033
9.4625 1.45292 -1.3034
9.4875 1.45295 -1.30348
9.5125 1.45298 -1.30356
9.5375 1.453 -1.30364
9.5625 1.45302 -1.30371
9.5875 1.45304 -1.30378
9.6125 1.45306 -1.30385
9.6375 1.45307 -1.30391
9.6625 1.45308 -1.30397
9.6875 1.4531 -1.30404
9.7125 1.45311 -1.3041
9.7375 1.45312 -1.30416
9.7625 1.45312 -1.30422
9.7875 1.45313 -1.30428
9.8125 1.45313 -1.30434
9.8375 1.45313 -1.30441
9.8625 1.45313 -1.30447
9.8875 1.45313 -1.30454
9.9125 1.45313 -1.30461
9.9375 1.45312 -1.30468
9.9625 1.45311 -1.30476
9.9875 1.4531 -1.30484

# time=0.443913
0.0125 1.45354 -1.305
0.0375 1.45354 -1.30501
0.0625 1.45353 -1.30503
0.0875 1.45353 -1.30504
0.1125 1.45353 -1.30506
0.1375 1.45353 -1.30508
0.1625 1.45353 -1.3051
0.1875 1.45353 -1.30512
0.2125 1.45352 -1.30514
0.2375 1.45352 -1.30516
0.2625 1.45351 -1.30519
0.2875 1.45351 -1.30521
0.3125 1.4535 -1.30524
0.3375 1.4535 -1.30527
0.3625 1.45349 -1.30531
0.3875 1.45348 -1.30534
0.4125 1.45347 -1.30539
0.4375 1.45345 -1.30543
0.4625 1.45344 -1.30548
0.4875 1.45342 -1.30554
0.5125 1.4534 -1.3056
0.5375 1.45338 -1.30567
0.5625 1.45335 -1.30575
0.5875 1.45332 -1.30583
0.6125 1.45329 -1.30593
0.6375 1.45326 -1.30602
0.6625 1.45323 -1.3061
0.6875 1.45322 -1.30614
0.7125 1.45324 -1.30608
0.7375 1.45334 -1.30585
0.7625 1.45354 -1.30532
0.7875 1.45394 -1.30431
0.8125 1.4546 -1.30259
0.8375 1.45564 -1.29989
0.8625 1.45718 -1.29592
0.8875 1.45931 -1.29039
0.9125 1.46216 -1.28304
0.9375 1.46578 -1.27366
0.9625 1.47024 -1.26214
0.9875 1.47555 -1.24845
1.0125 1.48171 -1.23261
1.0375 1.48868 -1.21471
1.0625 1.49641 -1.19491
1.0875 1.50485 -1.17337
1.1125 1.51392 -1.15025
1.1375 1.52357 -1.12575
1.1625 1.53374 -1.10003
1.1875 1.54436 -1.07324
1.2125 1.55539 -1.04554
1.2375 1.56677 -1.01703
1.2625 1.57847 -0.987849
1.2875 1.59045 -0.958077
1.3125 1.60268 -0.927804
1.3375 1.61512 -0.897102
1.3625 1.62777 -0.866036
1.3875 1.64059 -0.834662
1.4125 1.65357 -0.803029
1.4375 1.66668 -0.771182
1.4625 1.67992 -0.739158
1.4875 1.69328 -0.706995
1.5125 1.70672 -0.674726
1.5375 1.72026 -0.642382
1.5625 1.73386 -0.609995
1.5875 1.74752 -0.577596
1.6125 1.76123 -0.545216
1.6375 1.77497 -0.512888
1.6625 1.78872 -0.480649
1.6875 1.80247 -0.448538
1.7125 1.8162 -0.416602
1.7375 1.82988 -0.384891
1.7625 1.84349 -0.353468
1.7875 1.85699 -0.322404
1.8125 1.87035 -0.291785
1.8375 1.88351 -0.261714
1.8625 1.89643 -0.232315
1.8875 1.90902 -0.203738
1.9125 1.92121 -0.176161
1.9375 1.93291 -0.149795
1.9625 1.94399 -0.124885
1.9875 1.95433 -0.101706
2.0125 1.96378 -0.0805544
2.0375 1.97222 -0.0617258
2.0625 1.97951 -0.0454823
2.0875 1.98557 -0.0320054
2.1125 1.99037 -0.0213462
2.1375 1.99396 -0.0133851
2.1625 1.99647 -0.00782547
2.1875 1.99809 -0.00422983
2.2125 1.99905 -0.0020959
2.2375 1.99957 -0.000943769
2.2625 1.99983 -0.000382595
2.2875 1.99994 -0.000138162
2.3125 1.99998 -4.38864e-05
2.3375 1.99999 -1.207e-05
2.3625 2 -2.81577e-06
2.3875 2 -5.41755e-07
2.4125 2 -8.25361e-08
2.4375 2 -9.33552e-09
2.4625 2 -6.96914e-10
2.4875 2 -2.57558e-11
2.5125 2 2.57558e-11
2.5375 2 6.96914e-10
2.5625 2 9.33552e-09
2.5875 2 8.25361e-08
2.6125 2 5.41755e-07
2.6375 2 2.81577e-06
2.6625 1.99999 1.207e-05
2.6875 1.99998 4.38864e-05
2.7125 1.99994 0.000138162
2.7375 1.99983 0.000382595
2.7625 1.99957 0.000943769
2.7875 1.99905 0.0020959
2.8125 1.99809 0.00422983
2.8375 1.99647 0.00782547
2.8625 1.99396 0.0133851
2.8875 1.99037 0.0213462
2.9125 1.98557 0.0320054
2.9375 1.97951 0.0454823
2.9625 1.97222 0.0617258
2.9875 1.96378 0.0805544
3.0125 1.95433 0.101706
3.0375 1.94399 0.124885
3.0625 1.93291 0.149795
3.0875 1.92121 0.176161
3.1125 1.90902 0.203738
3.1375 1.89643 0.232315
3.1625 1.88351 0.261714
3.1875 1.87035 0.291785
3.2125 1.85699 0.322404
3.2375 1.84349 0.353468
3.2625 1.82988 0.384891
3.2875 1.8162 0.416602
3.3125 1.80247 0.448538
3.3375 1.78872 0.480649
3.3625 1.77497 0.512888
3.3875 1.76123 0.545216
3.4125 1.74752 0.577596
3.4375 1.73386 0.609995
3.4625 1.72026 0.642382
3.4875 1.70672 0.674726
3.5125 1.69328 0.706995
3.5375 1.67992 0.739158
3.5625 1.66668 0.771182
3.5875 1.65357 0.803029
3.6125 1.64059 0.834662
3.6375 1.62777 0.866036
3.6625 1.61512 0.897102
3.6875 1.60268 0.927804
3.7125 1.59045 0.958077
3.7375 1.57847 0.987849
3.7625 1.56677 1.01703
3.7875 1.55539 1.04554
3.8125 1.54436 1.07324
3.8375 1.53374 1.10003
3.8625 1.52357 1.12575
3.8875 1.51392 1.15025
3.9125 1.50485 1.17337
3.9375 1.49641 1.19491
3.9625 1.48868 1.21471
3.9875 1.48171 1.23261
4.0125 1.47555 1.24845
4.0375 1.47024 1.26214
4.0625 1.46578 1.27366
4.0875 1.46216 1.28304
4.1125 1.45931 1.29039
4.1375 1.45718 1.29592
4.1625 1.45564 1.29989
4.1875 1.4546 1.30259
4.2125 1.45394 1.30431
4.2375 1.45354 1.30532
4.2625 1.45334 1.30585
4.2875 1.45324 1.30608
4.3125 1.45322 1.30614
4.3375 1.45323 1.3061
4.3625 1.45326 1.30602
4.3875 1.45329 1.30593
4.4125 1.45332 1.30583
4.4375 1.45335 1.30575
4.4625 1.45338 1.30567
4.4875 1.4534 1.3056
4.5125 1.45342 1.30554
4.5375 1.45344 1.30548
4.5625 1.45345 1.30543
4.5875 1.45347 1.30539
4.6125 1.45348 1.30534
4.6375 1.45349 1.30531
4.6625 1.4535 1.30527
4.6875 1.4535 1.30524
4.7125 1.45351 1.30521
4.7375 1.45351 1.30519
4.7625 1.45352 1.30516
4.7875 1.45352 1.30514
4.8125 1.45353 1.30512
4.8375 1.45353 1.3051
4.8625 1.45353 1.30508
4.8875 1.45353 1.30506
4.9125 1.45353 1.30504
4.9375 1.45353 1.30503
4.9625 1.45354 1.30501
4.9875 1.45354 1.305
5.0125 1.45353 1.30498
5.0375 1.45353 1.30497
5.0625 1.45353 1.30495
5.0875 1.45353 1.30494
5.1125 1.45353 1.30493
5.1375 1.45353 1.30492
5.1625 1.45353 1.3049
5.1875 1.45352 1.30489
5.2125 1.45352 1.30488
5.2375 1.45352 1.30487
5.2625 1.45352 1.30486
5.2875 1.45351 1.30485
5.3125 1.45351 1.30483
5.3375 1.45351 1.30482
5.3625 1.4535 1.30481
5.3875 1.4535 1.3048
5.4125 1.4535 1.30479
5.4375 1.45349 1.30478
5.4625 1.45349 1.30476
5.4875 1.45348 1.30475
5.5125 1.45348 1.30474
5.5375 1.45348 1.30473
5.5625 1.45347 1.30472
5.5875 1.45347 1.3047
5.6125 1.45346 1.30469
5.6375 1.45346 1.30468
5.6625 1.45345 1.30466
5.6875 1.45344 1.30465
5.7125 1.45344 1.30463
5.7375 1.45343 1.30462
5.7625 1.45343 1.3046
5.7875 1.45342 1.30459
5.8125 1.45341 1.30457
5.8375 1.45341 1.30455
5.8625 1.4534 1.30454
5.8875 1.45339 1.30452
5.9125 1.45339 1.3045
5.9375 1.45338 1.30448
5.9625 1.45337 1.30446
5.9875 1.45336 1.30444
6.0125 1.45335 1.30442
6.0375 1.45335 1.3044
6.0625 1.45334 1.30438
6.0875 1.45333 1.30435
6.1125 1.45332 1.30433
6.1375 1.45331 1.3043
6.1625 1.4533 1.30428
6.1875 1.45329 1.30425
6.2125 1.45327 1.30422
6.2375 1.45326 1.30419
6.2625 1.45325 1.30416
6.2875 1.45324 1.30413
6.3125 1.45322 1.30409
6.3375 1.45321 1.30406
6.3625 1.45319 1.30402
6.3875 1.45318 1.30398
6.4125 1.45316 1.30394
6.4375 1.45315 1.30389
6.4625 1.45313 1.30385
6.4875 1.45311 1.3038
6.5125 1.45309 1.30375
6.5375 1.45307 1.30369
6.5625 1.45304 1.30363
6.5875 1.45302 1.30357
6.6125 1.45299 1.3035
6.6375 1.45296 1.30342
6.6625 1.45293 1.30334
6.6875 1.45289 1.30325
6.7125 1.45285 1.30312
6.7375 1.4527 1.30275
6.7625 1.45186 1.30059
6.7875 1.44655 1.28671
6.8125 1.42088 1.21965
6.8375 1.34047 1.00458
6.8625 1.19071 0.583125
6.8875 1.06003 0.187857
6.9125 1.01221 0.0382862
6.9375 1.00214 0.00670002
6.9625 1.00036 0.00113676
6.9875 1.00006 0.000191691
7.0125 1.00001 3.22301e-05
7.0375 1 5.39533e-06
7.0625 1 8.96239e-07
7.0875 1 1.47009e-07
7.1125 1 2.36566e-08
7.1375 1 3.70502e-09
7.1625 1 5.5958e-10
7.1875 1 8.06776e-11
7.2125 1 1.09831e-11
7.2375 1 1.39554e-12
7.2625 1 1.63274e-13
7.2875 1 1.76173e-14
7.3125 1 1.73027e-15
7.3375 1 1.57297e-16
7.3625 1 0
7.3875 1 0
7.4125 1 0
7.4375 1 0
7.4625 1 0
7.4875 1 0
7.5125 1 0
7.5375 1 0
7.5625 1 0
7.5875 1 0
7.6125 1 0
7.6375 1 0
7.6625 1 -1.57297e-16
7.6875 1 -1.73027e-15
7.7125 1 -1.76173e-14
7.7375 1 -1.63274e-13
7.7625 1 -1.39554e-12
7.7875 1 -1.09831e-11
7.8125 1 -8.06776e-11
7.8375 1 -5.5958e-10
7.8625 1 -3.70502e-09
7.8875 1 -2.36566e-08
7.9125 1 -1.47009e-07
7.9375 1 -8.96239e-07
7.9625 1 -5.39533e-06
7.9875 1.00001 -3.22301e-05
8.0125 1.00006 -0.000191691
8.0375 1.00036 -0.00113676
8.0625 1.00214 -0.00670002
8.0875 1.01221 -0.0382862
8.1125 1.06003 -0.187857
8.1375 1.19071 -0.583125
8.1625 1.34047 -1.00458
8.1875 1.42088 -1.21965
8.2125 1.44655 -1.28671
8.2375 1.45186 -1.30059
8.2625 1.4527 -1.30275
8.2875 1.45285 -1.30312
8.3125 1.45289 -1.30325
8.3375 1.45293 -1.30334
8.3625 1.45296 -1.30342
8.3875 1.45299 -1.3035
8.4125 1.45302 -1.30357
8.4375 1.45304 -1.30363
8.4625 1.45307 -1.30369
8.4875 1.45309 -1.30375
8.5125 1.45311 -1.3038
8.5375 1.45313 -1.30385
8.5625 1.45315 -1.30389
8.5875 1.45316 -1.30394
8.6125 1.45318 -1.30398
8.6375 1.45319 -1.30402
8.6625 1.45321 -1.30406
8.6875 1.45322 -1.30409
8.7125 1.45324 -1.30413
8.7375 1.45325 -1.30416
8.7625 1.45326 -1.30419
8.7875 1.45327 -1.30422
8.8125 1.45329 -1.30425
8.8375 1.4533 -1.30428
